pickup_latitude,pickup_longitude,num
40.77368927001953,-73.87081909179688,350
40.773948669433594,-73.87445831298828,350
40.77404022216797,-73.87442016601562,349
40.751163482666016,-73.99411010742188,349
40.64474868774414,-73.78189849853516,349
40.77412033081055,-73.87297058105469,349
40.644710540771484,-73.78189849853516,349
40.645389556884766,-73.77674865722656,349
40.77370834350586,-73.87091827392578,349
40.76905822753906,-73.86280059814453,349
40.644691467285156,-73.78189849853516,349
40.77410888671875,-73.8730697631836,349
40.77409744262695,-73.87454223632812,349
40.77407455444336,-73.87449645996094,349
40.774078369140625,-73.87455749511719,348
40.7512092590332,-73.99404907226562,348
40.751129150390625,-73.99411010742188,348
40.644710540771484,-73.78185272216797,348
40.644718170166016,-73.78192138671875,348
40.7510986328125,-73.99410247802734,348
40.77410888671875,-73.873046875,348
40.774131774902344,-73.873046875,348
40.7740478515625,-73.87445068359375,348
40.773780822753906,-73.870849609375,347
40.77407455444336,-73.87448120117188,347
40.77370071411133,-73.87093353271484,347
40.64474868774414,-73.78182220458984,347
40.75128173828125,-73.99403381347656,347
40.77397155761719,-73.8744125366211,347
40.77378845214844,-73.87100219726562,347
40.77370834350586,-73.87093353271484,346
40.77381134033203,-73.87100219726562,346
40.773746490478516,-73.87093353271484,346
40.773719787597656,-73.87090301513672,346
40.751216888427734,-73.99406433105469,346
40.76884078979492,-73.86270141601562,346
40.77406692504883,-73.87447357177734,346
40.774131774902344,-73.87301635742188,346
40.77381134033203,-73.87097930908203,346
40.76044845581055,-74.00286865234375,345
40.77409362792969,-73.87448120117188,345
40.64529037475586,-73.77671813964844,345
40.6453857421875,-73.7767105102539,345
40.64535903930664,-73.77668762207031,345
40.65653991699219,-73.79402923583984,345
40.644718170166016,-73.78193664550781,345
40.773799896240234,-73.8709487915039,345
40.774078369140625,-73.87450408935547,344
40.743575,-73.915125,344
40.64537811279297,-73.77665710449219,344
40.773780822753906,-73.87095642089844,344
40.645328521728516,-73.77674102783203,344
40.76049041748047,-74.00283813476562,344
40.773799896240234,-73.87091064453125,343
40.644718170166016,-73.78191375732422,343
40.7740478515625,-73.87448120117188,343
40.75117874145508,-73.9941635131836,343
40.6453857421875,-73.77674865722656,343
40.76900863647461,-73.86276245117188,343
40.64533996582031,-73.77667999267578,343
40.644691467285156,-73.781982421875,343
40.64474868774414,-73.78179931640625,343
40.774131774902344,-73.87460327148438,343
40.774131774902344,-73.87452697753906,343
40.75114822387695,-73.99405670166016,343
40.774085998535156,-73.87449645996094,343
40.774051666259766,-73.8744125366211,343
40.64527893066406,-73.77671813964844,343
40.75117874145508,-73.99414825439453,342
40.64474868774414,-73.78192138671875,342
40.644691467285156,-73.78186798095703,342
40.75117111206055,-73.99404907226562,342
40.77401351928711,-73.87442779541016,342
40.644718170166016,-73.7818832397461,342
40.64474105834961,-73.78186798095703,342
40.774131774902344,-73.87309265136719,342
40.6453971862793,-73.77669525146484,342
40.774078369140625,-73.87299346923828,341
40.774139404296875,-73.87299346923828,341
40.773658752441406,-73.87079620361328,341
40.773681640625,-73.870849609375,341
40.768821716308594,-73.86273956298828,340
40.645320892333984,-73.77674865722656,340
40.77397918701172,-73.87445068359375,340
40.7736701965332,-73.87079620361328,340
40.75120162963867,-73.99406433105469,340
40.645416259765625,-73.77670288085938,340
40.64537048339844,-73.77672576904297,340
40.7740364074707,-73.87443542480469,340
40.751258850097656,-73.9940414428711,340
40.77410125732422,-73.87303924560547,339
40.6453857421875,-73.77672576904297,339
40.774078369140625,-73.8745346069336,339
40.773719787597656,-73.87091827392578,339
40.77408218383789,-73.87447357177734,339
40.77398681640625,-73.87443542480469,339
40.751163482666016,-73.99408721923828,339
40.774051666259766,-73.87300872802734,338
40.64535140991211,-73.77674102783203,338
40.773765563964844,-73.87093353271484,338
40.773681640625,-73.8708267211914,338
40.644710540771484,-73.781982421875,337
40.77405548095703,-73.8744888305664,337
40.774139404296875,-73.87301635742188,337
40.77370834350586,-73.87078094482422,337
40.645328521728516,-73.77667236328125,337
40.645389556884766,-73.77674102783203,337
40.77410888671875,-73.8746337890625,337
40.76049041748047,-74.00286102294922,337
40.77404022216797,-73.87443542480469,337
40.751068115234375,-73.99414825439453,336
40.774078369140625,-73.87303161621094,336
40.77410888671875,-73.87461853027344,336
40.644691467285156,-73.78202819824219,336
40.774078369140625,-73.87457275390625,336
40.77406311035156,-73.87445068359375,336
40.773746490478516,-73.87090301513672,335
40.77410125732422,-73.87456512451172,335
40.753729,-74.003451,335
40.75118637084961,-73.99406433105469,335
40.645408630371094,-73.77672576904297,335
40.77370071411133,-73.87091064453125,335
40.729941,-73.983766,334
40.774070739746094,-73.87301635742188,334
40.64529037475586,-73.7767105102539,334
40.77368927001953,-73.87084197998047,334
40.773681640625,-73.8708724975586,334
40.773681640625,-73.87075805664062,334
40.7510986328125,-73.99417114257812,334
40.751155853271484,-73.99408721923828,334
40.645355224609375,-73.77670288085938,334
40.77407455444336,-73.87447357177734,334
40.774070739746094,-73.87297821044922,334
40.7690315246582,-73.8627700805664,334
40.773746490478516,-73.87089538574219,333
40.77409744262695,-73.87452697753906,333
40.774078369140625,-73.87300872802734,333
40.77410125732422,-73.87307739257812,333
40.7736701965332,-73.87078857421875,333
40.76049041748047,-74.00285339355469,332
40.76905059814453,-73.86280822753906,332
40.77411651611328,-73.87457275390625,332
40.774112701416016,-73.87454223632812,332
40.644710540771484,-73.7818832397461,332
40.644718170166016,-73.7818603515625,332
40.645416259765625,-73.7767105102539,331
40.64540100097656,-73.77674102783203,331
40.77410888671875,-73.87309265136719,331
40.765758,-73.983625,331
40.751190185546875,-73.994140625,331
40.77375030517578,-73.87094116210938,331
40.77404022216797,-73.8744888305664,331
40.644691467285156,-73.7818832397461,331
40.644691467285156,-73.78199768066406,331
40.7740592956543,-73.87451171875,331
40.77410888671875,-73.8746109008789,330
40.7741584777832,-73.873046875,330
40.76884078979492,-73.86271667480469,330
40.6453971862793,-73.7767333984375,330
40.730772,-73.988942,330
40.77397918701172,-73.87445831298828,330
40.644710540771484,-73.78199768066406,330
40.77368927001953,-73.87079620361328,330
40.773773193359375,-73.8709487915039,330
40.77411651611328,-73.87455749511719,330
40.77370834350586,-73.87078857421875,330
40.751129150390625,-73.99414825439453,329
40.75114059448242,-73.99405670166016,329
40.644718170166016,-73.7819595336914,329
40.64540100097656,-73.77669525146484,329
40.774078369140625,-73.87444305419922,329
40.77406692504883,-73.87448120117188,328
40.644710540771484,-73.78182983398438,328
40.64474868774414,-73.7818832397461,328
40.64534378051758,-73.7767105102539,328
40.75109100341797,-73.99417877197266,328
40.773948669433594,-73.87444305419922,328
40.645423889160156,-73.77671813964844,328
40.773746490478516,-73.8708724975586,327
40.77403259277344,-73.87443542480469,327
40.76905822753906,-73.86277770996094,327
40.64536666870117,-73.77668762207031,327
40.77370071411133,-73.87075805664062,327
40.77408981323242,-73.87303924560547,327
40.77408218383789,-73.87451934814453,327
40.751163482666016,-73.99410247802734,327
40.774131774902344,-73.87310028076172,327
40.77396011352539,-73.87442779541016,326
40.64535903930664,-73.7767333984375,326
40.75122833251953,-73.99411010742188,326
40.774131774902344,-73.8730697631836,326
40.751258850097656,-73.99404907226562,326
40.64534378051758,-73.7767333984375,326
40.75117111206055,-73.9940414428711,326
40.774070739746094,-73.87306213378906,325
40.64472961425781,-73.78186798095703,325
40.773799896240234,-73.87088775634766,325
40.64543151855469,-73.77674102783203,325
40.645408630371094,-73.7767562866211,325
40.77415084838867,-73.87299346923828,325
40.64530944824219,-73.77671813964844,325
40.751155853271484,-73.99411010742188,325
40.774070739746094,-73.87299346923828,325
40.760348,-73.923698,325
40.77411651611328,-73.87458038330078,324
40.77408218383789,-73.87452697753906,324
40.645355224609375,-73.7767105102539,324
40.768821716308594,-73.86271667480469,324
40.773738861083984,-73.8709716796875,324
40.75109100341797,-73.99414825439453,324
40.774051666259766,-73.87451934814453,324
40.77408981323242,-73.87299346923828,324
40.644691467285156,-73.78202056884766,324
40.77376174926758,-73.87089538574219,324
40.77409744262695,-73.8745346069336,323
40.75118637084961,-73.99408721923828,323
40.77410125732422,-73.87301635742188,323
40.77372360229492,-73.87091827392578,323
40.76900863647461,-73.86271667480469,322
40.77368927001953,-73.870849609375,322
40.774131774902344,-73.87458801269531,322
40.768821716308594,-73.86276245117188,322
40.645408630371094,-73.77677154541016,322
40.77402114868164,-73.87448120117188,322
40.773948669433594,-73.87445068359375,322
40.644718170166016,-73.78189086914062,322
40.7741584777832,-73.87310028076172,322
40.76905059814453,-73.86279296875,321
40.7741813659668,-73.87300872802734,321
40.773773193359375,-73.87091064453125,321
40.64533615112305,-73.7767333984375,321
40.751136779785156,-73.99411010742188,321
40.751258850097656,-73.99405670166016,321
40.774051666259766,-73.87301635742188,321
40.751060485839844,-73.9941635131836,321
40.656707763671875,-73.79402923583984,321
40.773746490478516,-73.87085723876953,320
40.774070739746094,-73.87454986572266,320
40.75115966796875,-73.99405670166016,320
40.773765563964844,-73.8708724975586,320
40.644771575927734,-73.78182983398438,320
40.64529037475586,-73.7767333984375,320
40.64466857910156,-73.78202819824219,320
40.751258850097656,-73.99408721923828,320
40.77410125732422,-73.873046875,320
